employee_id,name,years_in_company,department,education_level,job_level,current_salary,previous_promotions,last_promotion_year,performance_score,manager_feedback,peer_feedback,kpi_score,training_hours_completed,certifications_count,innovation_score,attendance_rate,overtime_hours,internal_initiatives,team_collaboration_score,mentorship_score,disciplinary_actions,project_delivery_success_rate,client_feedback_score,skill_progression_score,cross_functional_exposure,workload_balance,learning_agility,department_budget_factor,vacant_positions_in_level,policy_override_flag,remote_work_eligibility,promotion_received,salary_increase_percent
E04421,Dennis Coleman,18,Sales,Diploma,Senior,1190000,1,2013,2.56,2.22,2.99,0.99,38,4,0.34,0.87,39,1,0.91,0.93,0,0.64,4.88,0.56,2,0.74,0.75,1.19,1,False,False,0,0
E04945,Sarah Nelson,8,Sales,Bachelor,Senior,1376491,1,2019,2.55,2.95,2.46,0.9,25,4,0.19,0.95,9,3,1.0,0.61,0,0.94,4.58,0.59,4,0.71,0.75,0.97,2,False,True,0,0
E03702,Larry Rivera,0,Operations,Bachelor,Entry,631276,0,2025,3.11,3.45,1.01,0.85,18,0,0.5,0.92,22,3,0.84,0.53,0,0.87,3.7,0.67,5,0.48,0.8,1.18,3,False,False,0,0
E00622,Lisa Perry,17,HR,Master,Mid,867468,1,2011,2.98,2.94,2.44,0.93,46,1,0.26,0.91,25,2,0.83,0.88,0,0.78,3.96,0.8,5,0.63,0.67,1.11,0,False,True,0,0
E02785,Luis Murphy,24,IT,Master,Senior,1480623,0,2015,2.14,2.32,3.14,0.85,40,4,0.27,0.92,18,3,0.74,0.81,0,0.98,3.9,0.72,2,0.82,0.52,1.19,0,False,False,0,0
E02351,William Casey,13,HR,Bachelor,Mid,951358,3,2017,4.25,4.61,3.74,1.0,45,2,0.67,0.94,42,0,1.0,0.84,1,0.85,3.46,0.66,4,0.66,0.94,1.16,1,True,False,0,0
E03788,John Griffith,24,HR,Master,Entry,640606,2,2022,3.32,2.69,2.61,0.89,53,3,0.35,0.94,24,1,0.9,1.0,0,0.74,3.84,0.61,0,0.75,0.8,1.16,2,False,False,0,0
E03331,Carla James,15,IT,Bachelor,Entry,510000,0,2010,2.21,2.38,1.97,0.93,45,3,0.76,0.91,13,2,0.74,0.72,0,0.87,4.79,0.77,0,0.72,0.7,1.18,1,False,False,0,0
E02467,Bradley Wallace,4,IT,Bachelor,Senior,1569823,0,2022,2.14,2.41,3.37,0.8,30,0,0.1,0.94,7,2,0.69,0.44,0,0.76,4.72,0.86,2,0.59,0.42,1.3,0,False,False,0,0
E02769,Dr. Melissa Sullivan DDS,10,IT,PhD,Entry,638870,0,2017,2.6,2.56,2.94,0.95,41,1,0.74,0.9,0,2,0.84,0.57,0,0.85,4.83,0.66,1,0.65,0.72,0.97,3,False,False,0,0
E04126,Rachel Miller,12,Legal,Bachelor,Mid,765000,1,2020,2.25,2.55,2.51,0.89,33,1,0.2,0.95,35,0,0.21,0.6,0,0.89,3.66,0.72,5,0.77,0.92,1.03,2,True,False,0,0
E00844,Benjamin Reyes,23,Legal,Master,Senior,1512988,1,2013,3.29,2.6,2.6,0.95,50,0,0.68,0.97,15,0,0.84,0.98,0,0.67,4.16,0.91,1,0.65,0.92,1.14,1,False,True,0,0
E03287,Andrew Johnson,11,Sales,PhD,Senior,1318642,2,2022,2.28,2.15,3.06,0.84,22,4,0.44,0.92,33,1,0.74,0.39,0,1.0,3.58,0.69,0,0.7,0.83,1.23,3,False,True,0,0
E04612,Shawn Hickman,19,Legal,Bachelor,Mid,849847,1,2025,3.15,3.27,3.08,0.92,57,7,0.33,0.91,103,2,0.82,1.0,0,0.82,3.02,0.53,3,0.71,0.72,1.07,2,False,True,0,0
E01468,Chad Roach,11,IT,Bachelor,Entry,556637,3,2021,2.9,3.3,2.16,1.0,31,2,0.6,0.94,40,3,0.88,0.56,0,0.82,3.67,0.75,0,0.52,0.98,1.03,1,False,True,0,0
E00954,Alyssa Haynes,22,Sales,Bachelor,Mid,765000,1,2024,2.45,2.33,2.91,0.95,36,3,0.27,0.92,15,1,0.7,0.83,0,0.77,3.67,0.85,3,0.74,0.81,1.29,0,False,True,0,0
E04531,James Williams,24,Finance,Bachelor,Senior,1357956,3,2017,2.79,2.43,2.54,0.97,58,2,0.63,0.95,0,3,0.66,0.99,0,0.78,4.56,0.75,1,0.8,0.66,1.08,1,False,False,0,0
E04097,Maria Campbell,3,IT,PhD,Senior,1502573,0,2024,2.41,3.14,3.59,0.81,27,1,0.23,0.94,46,2,0.87,0.5,0,0.84,3.99,0.65,0,0.97,0.43,1.13,0,False,True,0,0
E03369,Jessica Adams,0,Sales,Diploma,Mid,765000,0,2025,3.21,2.84,2.97,0.89,20,1,0.56,0.88,3,1,0.85,0.55,0,0.66,4.63,0.63,0,0.7,0.85,1.08,1,False,False,0,0
E00688,Robert Jackson,5,Sales,Bachelor,Mid,961966,1,2024,2.27,2.35,2.48,0.93,12,3,0.27,0.95,13,0,0.7,0.35,0,0.83,3.5,0.55,2,0.44,0.84,1.1,3,True,False,0,0
E00360,Ronald Davis,18,Operations,Bachelor,Entry,523963,0,2025,2.44,2.39,2.79,0.9,50,3,0.42,0.87,80,2,0.49,0.85,0,1.0,3.75,0.65,5,0.45,0.78,1.1,0,False,False,0,0
E02641,Sheila Ramirez,25,Operations,Master,Entry,618212,0,2003,2.34,3.09,1.99,0.81,61,3,0.16,0.91,7,3,0.94,0.88,0,1.0,4.65,0.62,0,0.69,0.85,1.05,2,False,False,0,0
E00299,Keith Jennings,2,IT,Master,Mid,987427,0,2023,2.09,3.2,1.11,1.0,28,2,0.72,0.92,14,1,0.93,0.69,0,0.84,3.46,0.43,1,0.76,0.8,1.07,3,True,False,0,0
E01819,Anthony French,15,HR,Diploma,Mid,969886,1,2022,2.78,1.89,2.75,1.0,26,2,0.32,0.92,27,2,0.84,0.73,0,0.92,3.02,0.73,5,0.76,0.9,1.2,2,False,False,0,0
E01602,Brenda Gallegos,5,IT,Master,Manager,2241733,0,2023,2.92,2.8,2.54,0.8,47,3,0.39,0.91,54,3,0.71,0.67,0,0.91,3.93,0.86,4,0.67,0.76,1.13,3,False,True,0,0
E04815,Lori Brown,2,IT,Bachelor,Mid,926863,0,2024,2.74,2.38,2.06,1.0,25,0,0.39,0.89,39,2,0.86,0.7,0,0.91,3.77,0.93,1,0.64,0.88,1.1,1,False,True,0,0
E03822,David Walker,5,IT,PhD,Entry,596884,1,2023,2.9,3.16,2.78,0.97,44,2,0.41,0.95,11,1,0.87,0.6,0,0.96,2.49,0.97,2,1.0,0.87,1.05,0,False,False,0,0
E00004,Daniel Wagner,3,Legal,Bachelor,Mid,874727,0,2025,2.43,2.13,2.99,0.98,22,4,0.5,0.89,49,2,0.79,0.37,0,0.76,4.87,0.65,0,0.6,0.62,1.11,1,False,True,0,0
E02242,Curtis Obrien,19,Sales,Bachelor,Entry,565891,2,2016,2.61,2.2,2.48,0.83,47,0,0.45,0.91,15,2,0.77,0.89,0,0.96,4.7,0.65,3,0.75,0.47,1.09,2,False,False,0,0
E04964,Justin Davis,5,HR,Bachelor,Mid,957008,0,2023,2.87,1.22,3.4,0.99,21,0,0.36,0.87,18,3,0.62,0.63,0,0.74,4.92,0.55,3,0.67,0.61,1.12,0,False,True,0,0
E02985,Evan Davies,24,Sales,Master,Manager,2293413,3,2007,2.17,2.78,2.37,0.89,67,5,0.37,0.98,1,0,0.73,0.83,0,1.0,3.78,1.0,5,0.68,0.97,1.14,0,False,True,0,0
E03139,Jeffrey Hernandez,1,Legal,Master,Entry,597423,0,2025,2.87,3.39,2.79,0.84,26,2,0.48,0.95,51,3,1.0,0.85,0,0.82,4.42,0.38,0,0.63,0.76,1.0,1,False,True,0,0
E00418,Carrie Wright,17,Sales,Master,Mid,936444,0,2008,3.02,3.25,1.78,0.78,52,4,0.06,0.89,11,3,0.86,0.84,0,0.85,4.36,0.57,1,0.73,0.88,1.13,3,False,False,0,0
E01078,David Carter,1,IT,Master,Senior,1339717,0,2025,2.4,3.18,2.46,0.89,28,1,0.3,0.96,20,2,0.93,0.26,0,0.9,3.73,0.76,5,0.81,0.67,1.13,2,False,True,0,0
E00048,Shane Henderson,19,HR,Master,Mid,807488,2,2012,3.22,2.52,2.94,0.92,47,3,0.72,0.95,1,0,0.83,0.73,0,0.78,4.44,0.91,2,0.53,0.56,1.0,1,False,False,0,0
E01412,Brian Brown,6,Finance,Bachelor,Senior,1408086,2,2021,2.82,2.41,2.27,0.94,0,3,0.4,0.95,23,1,0.86,0.88,0,0.82,4.33,0.75,3,0.71,0.86,1.12,0,False,True,0,0
E03207,David Hunt,10,HR,Bachelor,Manager,2120213,0,2025,2.54,1.9,3.06,0.9,28,2,0.52,0.9,34,3,0.94,0.67,0,0.84,4.22,0.57,5,0.67,0.8,1.21,1,False,True,0,0
E04423,Randy Phillips,7,Operations,Master,Entry,583245,0,2019,2.51,1.37,2.27,0.96,31,1,0.64,0.96,4,2,0.82,0.38,0,0.9,4.65,0.77,2,0.84,0.79,1.19,3,False,False,0,0
E03059,Ryan Myers,6,Finance,Bachelor,Entry,658348,2,2023,2.65,1.61,3.28,1.0,47,1,0.25,0.94,11,0,1.0,0.65,0,0.73,4.68,0.68,4,0.51,0.74,1.15,3,False,False,0,0
E04298,Timothy Lucero,19,Finance,Bachelor,Mid,1034999,0,2017,2.63,1.66,3.04,1.0,41,3,0.41,0.93,16,1,0.57,0.57,0,0.88,3.48,0.9,2,0.77,0.89,1.2,1,False,False,0,0
E00015,Dylan Miller,8,Finance,Bachelor,Entry,690000,0,2025,4.21,3.31,3.48,1.0,49,1,0.35,0.94,37,1,0.6,0.86,1,0.95,4.96,0.38,0,0.52,0.86,1.3,0,False,False,0,0
E04366,Elaine Martin,15,IT,Master,Entry,551595,2,2019,4.21,5.0,3.37,1.0,41,4,0.48,0.96,21,3,1.0,0.75,1,1.0,3.94,0.78,5,0.84,0.89,1.16,2,False,True,0,0
E02483,Paige Hernandez,11,Finance,Master,Senior,1474047,0,2021,2.72,1.0,1.58,1.0,32,1,0.42,0.99,79,0,0.98,0.85,0,1.0,4.65,0.84,0,0.55,0.8,1.13,1,False,False,0,0
E00024,Tommy Walter,16,Operations,Bachelor,Entry,510000,1,2009,3.06,2.4,4.49,1.0,41,2,0.41,0.91,1,1,0.84,1.0,0,0.84,1.92,0.7,4,0.75,0.77,1.13,1,False,False,0,0
E04927,Wendy Perez,4,Sales,Bachelor,Mid,973646,0,2022,2.3,1.59,2.37,0.86,44,1,0.56,0.9,1,3,0.76,0.42,0,0.96,4.69,0.53,4,0.55,1.0,1.22,0,False,False,0,0
E03284,Amanda Zavala,11,Sales,Master,Mid,867836,3,2019,2.51,2.67,3.06,0.81,39,2,0.7,0.94,2,3,0.87,0.54,0,0.85,4.4,0.66,0,1.0,0.83,1.15,3,False,True,0,0
E00455,Alfred Galvan,19,Sales,Bachelor,Mid,934575,2,2010,2.14,1.69,2.46,0.97,53,5,0.36,0.9,8,1,0.8,0.71,0,1.0,3.94,0.89,5,0.64,0.43,1.19,3,False,True,0,0
E01142,Vanessa Santiago,8,IT,Bachelor,Entry,588512,0,2021,2.82,3.35,2.54,0.89,29,2,0.33,0.93,10,0,0.88,0.61,0,0.87,4.12,0.69,2,0.78,0.78,0.98,0,False,True,0,0
E02071,Timothy Patel,5,Sales,Bachelor,Senior,1589186,1,2024,3.2,3.36,2.64,0.93,7,1,0.47,0.89,15,3,0.86,0.7,0,0.68,4.2,0.9,4,0.49,0.98,1.03,0,False,False,0,0
E02253,Jim Skinner,13,Sales,PhD,Entry,510000,2,2012,2.25,1.97,2.62,0.99,47,1,0.27,0.98,39,1,0.77,0.9,0,0.95,4.07,0.55,5,0.86,0.54,1.12,1,False,True,0,0
E03285,Linda Salazar,6,Legal,Master,Mid,1034999,1,2024,2.98,3.19,2.39,0.98,34,1,0.05,0.95,0,3,0.86,0.78,0,0.73,4.23,0.94,5,0.8,0.93,1.02,2,False,True,0,0
E04532,Troy Lee,3,IT,Master,Mid,1010236,1,2022,2.73,2.17,2.46,1.0,14,0,0.35,0.91,8,1,1.0,0.5,0,0.72,3.6,0.86,4,0.71,0.85,1.3,2,False,True,0,0
E04784,Angela Ryan,22,Sales,Bachelor,Manager,1877965,2,2024,3.2,2.48,2.55,1.0,49,3,0.16,0.92,17,0,0.78,0.79,0,0.63,5.0,0.93,3,0.53,0.69,1.03,1,False,False,0,0
E00880,Richard Adams,25,IT,Bachelor,Mid,912260,0,2016,2.53,2.41,2.17,0.85,44,1,0.35,0.94,8,0,0.94,0.96,0,0.95,4.28,0.78,4,0.91,0.69,1.15,1,False,False,0,0
E04170,Brooke Sims,24,Sales,Diploma,Mid,818312,2,2002,4.28,4.54,3.39,1.0,54,3,0.35,0.97,1,3,0.92,0.96,1,0.88,4.87,0.84,2,0.93,1.0,1.19,1,False,True,0,0
E04323,Maria Hayes,6,Finance,Master,Mid,1034349,2,2020,2.96,1.36,3.6,0.68,43,2,0.26,0.95,25,0,0.76,0.24,0,0.79,5.0,0.89,0,0.57,0.74,1.3,3,False,True,0,0
E01133,Michael Brown,3,Sales,Bachelor,Senior,1609999,1,2025,2.89,2.43,3.47,0.85,12,2,0.36,0.93,25,2,1.0,0.27,0,0.86,4.04,0.77,5,0.53,0.68,1.07,3,False,False,0,0
E00845,Ashley Edwards,16,HR,Master,Mid,891643,1,2020,2.55,3.18,3.39,0.93,51,1,0.5,0.95,89,1,1.0,1.0,0,0.91,2.53,0.83,1,0.17,0.39,1.13,3,False,False,0,0
E03917,Patrick Blackburn,20,Finance,PhD,Mid,1034999,2,2007,2.22,2.08,2.25,1.0,47,3,0.25,0.94,68,2,0.84,0.86,0,0.9,3.23,0.73,3,0.86,0.64,1.06,2,True,False,0,0
E03300,Nathan Hess,10,Operations,Bachelor,Manager,2146276,2,2021,2.72,2.11,1.71,0.91,38,1,0.45,0.95,40,3,0.93,0.71,0,0.67,4.56,0.73,2,0.63,0.96,1.13,1,True,True,0,0
E00424,Mary Escobar,4,Finance,Bachelor,Senior,1420210,1,2022,2.51,2.43,2.68,1.0,28,4,0.5,0.91,37,0,1.0,0.78,0,0.72,3.87,0.59,1,0.64,0.7,1.24,3,False,False,0,0
E00408,Jeremy Turner,25,Legal,Bachelor,Entry,629284,2,2020,2.28,2.75,2.56,0.94,38,4,0.58,0.94,1,2,0.75,0.99,0,0.71,5.0,0.64,5,0.97,0.56,1.15,3,False,False,0,0
E03023,Ashley Banks,22,HR,Bachelor,Manager,2175466,3,2018,2.5,1.37,2.64,0.92,28,11,0.42,0.92,146,1,1.0,1.0,0,0.8,4.63,0.72,2,0.86,0.48,1.04,2,True,True,0,0
E04717,Sara Stuart,17,IT,Bachelor,Mid,825286,3,2011,3.51,3.88,3.28,0.96,47,4,0.46,0.98,27,2,0.88,0.92,1,1.0,4.81,0.7,5,0.84,0.75,1.13,1,True,False,0,0
E03565,Claudia Brooks,20,Sales,PhD,Mid,958817,2,2018,2.36,2.67,2.6,0.94,54,6,0.49,0.93,9,1,0.69,0.73,0,0.74,5.0,0.97,0,0.61,0.57,1.11,0,False,True,0,0
E04643,Wendy Martin,0,Sales,Bachelor,Senior,1337744,0,2025,2.91,2.72,1.98,0.95,34,1,0.32,0.93,8,2,0.85,0.46,0,0.73,3.43,0.79,0,0.74,0.71,1.04,0,True,True,0,0
E03053,Richard Hartman,1,IT,Master,Manager,2064290,0,2024,3.28,2.23,2.46,0.98,12,0,0.4,0.94,17,2,0.86,0.52,0,0.88,3.7,0.81,2,0.67,1.0,1.02,0,False,True,0,0
E04948,Kayla Burke,7,IT,Master,Manager,1852993,0,2019,2.66,2.23,2.12,0.89,39,3,0.42,0.94,7,2,0.94,0.88,0,0.99,3.95,0.76,3,0.72,0.63,1.12,3,False,False,0,0
E01844,Christopher Porter,0,Operations,Bachelor,Mid,923129,0,2025,2.63,3.44,1.09,0.91,38,1,0.7,0.89,51,3,0.75,0.36,0,0.8,5.0,0.76,1,0.45,0.89,1.06,0,False,False,0,0
E01006,Joshua Arellano,4,Sales,Bachelor,Mid,916388,1,2021,4.04,4.02,4.59,1.0,19,2,0.42,0.96,39,3,0.79,0.42,1,0.82,5.0,0.99,4,0.82,0.73,1.23,0,False,True,0,0
E00738,Arthur Hamilton MD,15,Operations,Bachelor,Mid,982952,0,2021,2.85,2.3,3.0,1.0,45,3,0.45,0.89,15,2,0.56,0.83,0,0.74,4.43,0.87,2,1.0,0.82,1.05,0,False,True,0,0
E03705,Sharon Cowan,2,Sales,Diploma,Entry,564387,0,2024,2.57,3.08,2.43,0.91,28,2,0.44,0.9,62,3,0.79,0.38,0,0.73,5.0,0.74,3,0.63,0.86,1.06,2,False,False,0,0
E03007,Joseph Smith,7,Operations,Master,Manager,1907400,1,2022,2.47,2.58,2.31,1.0,28,1,0.1,0.9,4,1,0.78,0.74,0,0.78,3.97,0.72,5,1.0,0.57,1.18,3,False,False,0,0
E04539,Steven Jensen,1,IT,Bachelor,Entry,594883,0,2025,2.97,1.98,1.76,1.0,34,1,0.32,0.93,97,1,0.59,0.54,0,0.89,3.8,0.71,2,0.56,1.0,1.14,2,False,True,0,0
E03282,Cynthia Jones,18,IT,Bachelor,Senior,1223108,1,2015,2.04,2.68,2.67,0.91,40,1,0.36,0.93,31,2,0.85,1.0,0,0.99,4.8,0.48,3,0.52,0.61,0.97,1,False,True,0,0
E01347,Penny Gomez MD,23,Sales,Bachelor,Senior,1363549,2,2016,3.8,3.6,3.26,1.0,50,5,0.5,0.94,13,2,0.64,1.0,1,0.94,4.54,0.97,3,0.81,0.78,1.17,0,True,True,0,0
E04578,Melissa Patrick,22,Sales,Master,Mid,813115,1,2012,2.87,2.57,3.11,0.99,53,5,0.29,0.9,28,3,0.92,0.76,0,0.83,3.44,0.51,3,0.28,0.95,1.06,1,False,True,0,0
E00582,Daniel Bush,2,Operations,Bachelor,Senior,1306610,0,2025,2.36,3.04,1.0,0.74,32,0,0.2,0.94,1,1,0.85,0.43,0,0.98,4.59,0.95,5,0.63,0.68,1.23,1,False,True,0,0
E02327,Luke Ray,15,Finance,Bachelor,Mid,917018,1,2010,2.26,1.41,2.31,1.0,47,1,0.32,0.96,14,1,0.81,0.7,0,0.94,4.68,0.54,2,1.0,0.86,1.13,3,False,False,0,0
E03166,Harold Mckinney,13,IT,Master,Entry,576849,1,2015,2.87,2.75,2.5,1.0,31,2,0.63,0.91,3,0,0.66,0.9,0,0.74,3.66,0.78,0,0.57,0.9,1.14,1,False,True,0,0
E00247,Krista Gibson,9,IT,Diploma,Mid,1029467,3,2020,2.51,1.86,1.53,0.78,54,1,0.64,0.93,23,0,0.83,0.45,0,0.86,4.61,0.7,1,0.4,0.69,1.15,0,True,True,0,0
E03689,Janet Delgado,0,Operations,Bachelor,Leadership,3232572,0,2025,2.53,1.88,2.33,1.0,35,1,0.18,0.98,14,2,0.73,0.4,0,0.72,4.69,0.67,2,0.38,0.54,1.22,1,False,True,0,0
E02575,Ryan Rivera,11,IT,Bachelor,Entry,583891,0,2022,3.0,2.12,3.43,0.91,30,1,0.62,0.92,53,3,0.73,0.58,0,0.82,4.02,1.0,0,0.61,0.52,1.07,2,False,True,0,0
E00992,Brian Harris,24,Operations,Bachelor,Entry,635230,1,2018,3.03,2.66,2.51,0.92,63,1,0.46,1.0,39,3,0.82,0.87,0,0.72,4.72,0.6,0,0.54,0.51,1.06,3,False,False,0,0
E03366,Laura Kelley,3,Operations,PhD,Mid,887780,1,2024,2.33,2.42,2.38,0.93,49,0,0.55,0.87,3,0,0.82,0.9,0,0.83,4.84,0.43,5,0.57,1.0,1.11,0,False,False,0,0
E03429,Craig Liu,5,IT,Master,Manager,1938687,0,2020,2.56,2.39,2.72,1.0,28,4,0.44,0.92,10,0,0.84,0.4,0,0.88,5.0,0.8,5,0.26,0.83,0.89,0,False,False,0,0
E04609,Kimberly Ryan,25,IT,Diploma,Entry,563559,3,2001,3.55,4.45,3.25,1.0,62,4,0.43,0.96,58,2,0.67,1.0,1,0.92,5.0,0.88,0,0.89,1.0,1.29,1,False,True,0,0
E04846,Amy Watts,6,HR,Master,Leadership,2997708,2,2020,2.39,2.71,2.85,0.9,18,0,0.27,0.88,15,3,0.91,0.34,0,0.9,3.95,0.51,0,0.99,0.81,1.1,1,False,False,0,0
E01024,Joseph Cooper,5,Legal,Bachelor,Mid,931542,0,2023,2.87,2.8,2.81,0.86,40,2,0.25,0.9,0,0,0.9,0.89,0,0.96,3.91,0.69,0,0.86,0.67,0.98,0,False,False,0,0
E04940,Annette Rivas,2,IT,Bachelor,Mid,877763,0,2025,2.46,1.85,3.89,1.0,26,1,0.77,0.96,9,1,1.0,0.53,0,0.78,4.61,0.64,5,0.58,0.84,1.03,1,False,False,0,0
E02808,Danielle Wang,0,Finance,Bachelor,Senior,1512462,0,2025,2.49,2.22,2.52,0.85,28,1,0.4,0.98,24,1,0.85,0.72,0,0.79,4.44,0.71,5,0.68,0.73,1.27,0,False,True,0,0
E04855,Kevin Mccoy,10,IT,Bachelor,Entry,642255,0,2021,2.76,3.14,1.66,0.93,22,2,0.64,0.92,45,0,0.85,0.41,0,0.83,5.0,0.91,4,1.0,0.78,0.96,3,False,False,0,0
E00426,Gregory Ponce,9,IT,Bachelor,Entry,619461,1,2025,2.3,2.7,2.05,0.93,43,1,0.13,0.9,0,2,0.7,0.46,0,0.83,4.79,0.68,3,0.68,0.54,1.11,0,False,True,0,0
E00724,Todd Reynolds,17,Operations,Master,Senior,1514874,0,2008,3.11,2.66,2.32,1.0,58,5,0.39,0.91,72,0,0.73,0.82,0,0.7,4.3,0.85,3,0.65,0.92,1.06,2,False,False,0,0
E03296,Cory Kim,4,HR,Bachelor,Mid,983584,0,2021,2.58,1.93,2.55,0.85,40,1,0.16,0.93,10,0,0.66,0.52,0,0.88,3.78,0.97,2,1.0,0.68,1.05,3,True,False,0,0
E04009,Tiffany Hughes,5,IT,Master,Manager,1713917,1,2021,2.66,2.72,2.32,0.91,30,2,0.38,0.99,2,0,0.57,0.39,0,0.75,4.3,0.52,1,0.82,0.65,1.18,1,False,True,0,0
E00086,Daniel Baker,22,IT,PhD,Senior,1278673,1,2016,2.26,1.79,1.86,0.82,42,5,0.56,0.87,31,3,0.7,0.9,0,0.88,5.0,0.67,1,0.78,0.88,1.3,1,False,False,0,0
E03442,Michele Ayala,14,Operations,Bachelor,Mid,887921,2,2016,2.89,2.77,3.59,0.89,50,2,0.29,0.89,18,0,1.0,0.68,0,0.7,4.16,0.47,1,1.0,0.66,1.09,2,False,True,0,0
E01649,Aaron Jennings,10,Legal,Master,Mid,850136,0,2017,2.8,2.52,3.01,0.89,45,1,0.34,0.94,35,3,0.85,0.56,0,1.0,3.24,0.65,0,0.62,0.57,1.04,3,False,True,0,0
E00653,David Robinson,9,Operations,Bachelor,Mid,835041,2,2016,2.27,2.89,2.69,0.83,38,2,0.29,0.95,9,1,0.84,0.62,0,1.0,4.32,0.81,1,0.94,0.65,1.02,1,False,False,0,0
E02315,Gregory Harrell,2,Operations,Bachelor,Leadership,3080026,0,2023,1.99,1.44,2.44,1.0,34,2,0.38,0.92,9,3,0.78,0.52,0,0.85,4.31,0.62,5,0.87,0.55,1.3,0,False,True,0,0
E01902,Mr. Bryan Mckinney,1,Sales,Diploma,Leadership,3829363,0,2025,2.64,2.34,3.2,0.91,19,0,0.58,0.93,7,3,0.68,0.54,0,0.84,4.77,0.78,2,0.81,0.86,0.99,1,False,True,0,0
E02694,Chad Dominguez,14,HR,Diploma,Manager,2300000,1,2023,4.12,5.0,4.49,1.0,44,5,0.23,0.92,18,0,0.66,0.74,1,0.94,4.81,0.84,0,0.67,1.0,0.97,0,False,False,0,0
E01241,Preston Kim,1,IT,Master,Entry,622412,0,2025,3.21,2.27,3.15,0.92,25,0,0.59,0.94,5,3,0.62,0.43,0,0.78,3.51,0.59,5,0.75,0.71,1.13,1,False,True,0,0
E04302,Jordan Tanner,19,Sales,PhD,Entry,519966,2,2020,2.42,3.94,2.28,0.89,37,0,0.39,0.92,94,1,0.8,0.69,0,0.69,5.0,0.68,4,0.51,0.73,1.02,1,False,True,0,0
E02672,Antonio Nichols,16,IT,Master,Mid,765000,3,2020,2.94,1.88,2.92,0.99,23,5,0.25,0.94,0,1,0.8,0.96,0,0.81,4.0,0.77,1,0.66,0.73,1.09,3,False,False,0,0
E03945,Sarah Berry,10,IT,Bachelor,Mid,765000,0,2021,2.51,2.09,1.49,0.95,54,3,0.66,0.93,43,3,0.82,0.74,0,0.86,3.85,0.67,2,0.92,0.78,1.3,2,False,False,0,0
E04558,David Koch,19,Operations,Diploma,Senior,1541949,3,2018,4.46,2.8,4.87,1.0,49,2,0.52,0.97,52,0,0.86,1.0,1,0.93,4.15,0.89,4,0.82,0.98,1.3,3,False,True,0,0
E00282,Tammie Bright,10,Legal,Master,Senior,1232367,3,2019,2.36,1.46,3.1,0.89,28,3,0.51,0.91,21,0,0.7,0.81,0,1.0,3.92,0.57,0,1.0,0.56,1.17,1,False,False,0,0
E02841,Angel Knight,25,Sales,Master,Leadership,3884383,0,2001,3.62,3.4,2.81,0.94,49,3,0.68,0.98,16,1,0.57,0.66,1,0.94,4.82,0.76,1,0.62,0.68,1.28,0,True,True,0,0
E03054,Mary Hill,1,HR,Master,Leadership,3689342,0,2025,1.77,1.87,3.0,0.93,16,3,0.19,0.94,28,3,0.77,0.44,0,0.97,4.09,0.59,2,1.0,0.49,1.2,1,False,False,0,0
E02440,Amanda Johnson,17,Operations,Diploma,Senior,1279789,1,2023,2.35,3.26,2.62,0.71,30,3,0.57,0.89,0,3,0.84,0.7,0,0.88,4.98,0.27,1,0.74,0.67,1.09,3,False,False,0,0
E03241,Mike Buchanan,23,Finance,Bachelor,Leadership,3548847,1,2010,2.56,2.99,1.07,0.91,42,7,0.28,0.96,59,0,0.98,0.94,0,0.93,4.4,0.67,2,0.79,0.77,1.08,3,False,False,0,0
E01589,Andrea Ho,9,IT,Diploma,Leadership,2989495,0,2022,3.09,3.18,2.62,0.75,27,2,0.58,0.98,145,3,0.85,0.69,0,0.81,5.0,0.59,5,0.91,0.53,0.98,2,False,False,0,0
E03119,Jennifer Griffin,25,Operations,Bachelor,Leadership,3253515,3,2004,4.38,3.31,4.04,1.0,54,6,0.49,0.93,36,1,0.92,1.0,1,0.9,5.0,0.95,2,0.98,0.66,1.22,1,False,True,0,0
E00894,Cassie Brock,1,IT,Bachelor,Leadership,3582818,0,2024,2.86,3.43,1.25,0.96,35,1,0.4,0.92,0,3,0.63,0.6,0,0.82,4.16,0.99,1,1.0,0.75,1.03,3,False,False,0,0
E01792,Janet Cook,18,IT,Bachelor,Mid,858833,0,2015,2.63,2.4,3.21,0.91,33,5,0.18,0.93,15,3,0.96,0.86,0,0.67,4.65,0.43,5,0.56,0.57,1.16,0,False,False,0,0
E02463,Amanda Robinson,24,Sales,Bachelor,Entry,530959,0,2019,2.03,2.17,2.42,0.91,43,5,0.32,0.9,6,3,0.83,0.87,0,0.94,5.0,0.83,3,0.42,0.71,1.07,0,False,True,0,0
E03142,Jenny Carter,16,Sales,Bachelor,Mid,989883,2,2023,2.66,2.27,2.13,0.98,60,1,0.33,0.94,6,1,0.54,0.89,0,0.83,4.32,1.0,2,0.48,0.69,1.1,3,False,True,0,0
E02475,Andrew Gonzalez,8,Sales,Bachelor,Mid,856601,1,2025,2.57,2.51,2.77,0.96,35,1,0.51,0.96,3,3,0.82,0.42,0,0.88,4.44,1.0,5,0.88,0.76,0.97,3,False,True,0,0
E03252,Carrie Stafford,22,Operations,Bachelor,Entry,628297,0,2004,2.1,2.11,2.06,1.0,42,2,0.16,0.92,6,0,0.69,1.0,0,0.71,4.4,0.6,2,0.41,0.81,1.08,1,True,False,0,0
